target_id	gene_name	qval	log2fc	final_annotation	direction	final_annotation.y
ENSMUSG00000042148	Cox10	6.96E-11	-1.285849547	protein_coding	Downregulated	protein_coding
ENSMUSG00000042155	Klhl23	9.39E-11	-4.010751938	protein_coding	Downregulated	protein_coding
ENSMUSG00000042179	Pnliprp1	1.81E-05	1.968026855	protein_coding	Upregulated	protein_coding
ENSMUSG00000042195	Slc35f2	3.73E-09	-1.966392013	protein_coding	Downregulated	protein_coding
ENSMUSG00000042213	Zfand4	0.045568193	-1.079450264	protein_coding	Downregulated	protein_coding
ENSMUSG00000042251	Pm20d1	0.000330615	-2.241269984	protein_coding	Downregulated	protein_coding
ENSMUSG00000042258	Isl1	4.19E-05	1.713301321	protein_coding	Upregulated	protein_coding
ENSMUSG00000042271	Nxt2	1.58E-10	-1.335877877	protein_coding	Downregulated	protein_coding
ENSMUSG00000042303	Sgsm3	1.16E-09	1.501941856	protein_coding	Upregulated	protein_coding
ENSMUSG00000042306	S100a14	0.000832148	1.646178377	protein_coding	Upregulated	protein_coding
ENSMUSG00000042328	Hps4	1.80E-11	1.465478804	protein_coding	Upregulated	protein_coding
ENSMUSG00000042333	Tnfrsf14	6.92E-10	-1.914876214	protein_coding	Downregulated	protein_coding
ENSMUSG00000042359	Osbpl6	1.19E-05	-1.120131862	protein_coding	Downregulated	protein_coding
ENSMUSG00000042371	Slc5a10	8.43E-07	3.569054406	protein_coding	Upregulated	protein_coding
ENSMUSG00000042429	Adora1	4.49E-10	-2.881150292	protein_coding	Downregulated	protein_coding
ENSMUSG00000042498	D330045A20Rik	0.000897456	-1.377144132	protein_coding	Downregulated	protein_coding
ENSMUSG00000042500	Ago4	4.21E-05	1.565031265	protein_coding	Upregulated	protein_coding
ENSMUSG00000042501	Cpa6	0.033471189	-1.371440406	protein_coding	Downregulated	protein_coding
ENSMUSG00000042515	Mum1l1	0.000233356	2.009519548	protein_coding	Upregulated	protein_coding
ENSMUSG00000042523	Dnal1	0.000303249	2.113729976	protein_coding	Upregulated	protein_coding
ENSMUSG00000042524	Sun2	8.54E-07	1.104779019	protein_coding	Upregulated	protein_coding
ENSMUSG00000042564	Fam227a	0.000415705	2.163989714	protein_coding	Upregulated	protein_coding
ENSMUSG00000042581	Thsd7b	0.012185412	-2.228169435	protein_coding	Downregulated	protein_coding
ENSMUSG00000042607	Asb4	3.60E-07	4.60997787	protein_coding	Upregulated	protein_coding
ENSMUSG00000042631	Xkr7	8.46E-14	4.521393375	protein_coding	Upregulated	protein_coding
ENSMUSG00000042647	Acad12	0.002046941	-1.099323107	protein_coding	Downregulated	protein_coding
ENSMUSG00000042672	Dcst1	0.035194632	-2.084734695	protein_coding	Downregulated	protein_coding
ENSMUSG00000042675	Ypel3	1.36E-08	1.850365973	protein_coding	Upregulated	protein_coding
ENSMUSG00000042686	Jph1	0.00156896	-1.93513414	protein_coding	Downregulated	protein_coding
ENSMUSG00000042712	Wbp5	1.23E-06	1.835757191	protein_coding	Upregulated	protein_coding
ENSMUSG00000042734	Ttc9	4.05E-10	3.435374369	protein_coding	Upregulated	protein_coding
ENSMUSG00000042743	Sgtb	9.33E-07	2.233062105	protein_coding	Upregulated	protein_coding
ENSMUSG00000042750	Bex2	4.39E-39	3.782068596	protein_coding	Upregulated	protein_coding
ENSMUSG00000042751	Nmnat2	0.038266564	-1.918368699	protein_coding	Downregulated	protein_coding
ENSMUSG00000042763	Maneal	1.22E-19	5.202804941	protein_coding	Upregulated	protein_coding
ENSMUSG00000042766	Trim46	2.56E-07	-1.618155899	protein_coding	Downregulated	protein_coding
ENSMUSG00000042770	Hebp1	0.000542642	-1.623470634	protein_coding	Downregulated	protein_coding
ENSMUSG00000042797	Aqp11	4.10E-10	-1.760249781	protein_coding	Downregulated	protein_coding
ENSMUSG00000042808	Gpx2	2.84E-06	1.615770028	protein_coding	Upregulated	protein_coding
ENSMUSG00000042816	Gpr151	0.001760001	-4.025659042	protein_coding	Downregulated	protein_coding
ENSMUSG00000042828	Trim72	0.002771678	-1.470092783	protein_coding	Downregulated	protein_coding
ENSMUSG00000042834	Nrep	0.007862245	2.552035352	protein_coding	Upregulated	protein_coding
ENSMUSG00000042842	Serpinb6b	0.000258915	2.767899127	protein_coding	Upregulated	protein_coding
ENSMUSG00000042851	Zc3h6	6.77E-05	-1.074348655	protein_coding	Downregulated	protein_coding
ENSMUSG00000042873	Lhfpl4	1.83E-06	3.147853153	protein_coding	Upregulated	protein_coding
ENSMUSG00000042942	Greb1l	0.006835148	-1.703020022	protein_coding	Downregulated	protein_coding
ENSMUSG00000042976	9930038B18Rik	0.005194804	-2.147268868	lincRNA	Downregulated	lincRNA
ENSMUSG00000042985	Upk3b	5.72E-23	-7.550336704	protein_coding	Downregulated	protein_coding
ENSMUSG00000043004	Gng2	0.006582616	2.240535884	protein_coding	Upregulated	protein_coding
ENSMUSG00000043029	Trpv3	0.036916722	1.492097604	protein_coding	Upregulated	protein_coding
ENSMUSG00000043068	Fam89a	2.67E-09	4.659527085	protein_coding	Upregulated	protein_coding
ENSMUSG00000043154	Ppp2r3a	0.000326557	-1.596802171	protein_coding	Downregulated	protein_coding
ENSMUSG00000043192	Gm1840	5.67E-05	-3.746692564	other	Downregulated	other
ENSMUSG00000043262	Uevld	0.000130676	-1.139439248	protein_coding	Downregulated	protein_coding
ENSMUSG00000043286	Pnpla1	7.54E-13	-3.413745387	protein_coding	Downregulated	protein_coding
ENSMUSG00000043313	Pcdhb19	0.00056848	4.750551172	protein_coding	Upregulated	protein_coding
ENSMUSG00000043388	Tmem130	0.000552412	2.248502974	protein_coding	Upregulated	protein_coding
ENSMUSG00000043391	2510009E07Rik	5.67E-13	3.24757472	protein_coding	Upregulated	protein_coding
ENSMUSG00000043419	Chd3os	0.001927741	1.768640239	protein_coding	Upregulated	protein_coding
ENSMUSG00000043430	Psapl1	4.63E-07	5.095442441	protein_coding	Upregulated	protein_coding
ENSMUSG00000043461	Sptssb	6.29E-09	2.461992207	protein_coding	Upregulated	protein_coding
ENSMUSG00000043496	Tril	3.18E-14	3.887252411	protein_coding	Upregulated	protein_coding
ENSMUSG00000043505	Gimap5	0.00156148	-1.296647813	protein_coding	Downregulated	protein_coding
ENSMUSG00000043518	Rai2	1.05E-06	2.300475355	protein_coding	Upregulated	protein_coding
ENSMUSG00000043542	Zc2hc1a	0.00776387	1.04908969	protein_coding	Upregulated	protein_coding
ENSMUSG00000043592	Unc5cl	2.23E-28	-2.636780585	protein_coding	Downregulated	protein_coding
ENSMUSG00000043639	Rbm20	0.000374553	-1.528301521	protein_coding	Downregulated	protein_coding
ENSMUSG00000043670	Diras1	0.001533517	3.303422614	protein_coding	Upregulated	protein_coding
ENSMUSG00000043673	Kcns3	0.002000158	-3.502051654	protein_coding	Downregulated	protein_coding
ENSMUSG00000043705	Capn13	4.78E-13	-2.414646567	protein_coding	Downregulated	protein_coding
ENSMUSG00000043789	Vwce	7.21E-07	-2.254147197	protein_coding	Downregulated	protein_coding
ENSMUSG00000043885	Slc36a4	1.27E-10	2.553935016	protein_coding	Upregulated	protein_coding
ENSMUSG00000043889	Gm8399	0.00571481	-1.085604561	other	Downregulated	other
ENSMUSG00000043953	Ccrl2	2.21E-05	2.934343272	protein_coding	Upregulated	protein_coding
ENSMUSG00000043993	2900052L18Rik	0.045181464	1.221011715	other	Upregulated	other
ENSMUSG00000044017	Adgrd1	5.00E-20	-6.322833512	protein_coding	Downregulated	protein_coding
ENSMUSG00000044024	Rell2	2.74E-06	2.070808038	protein_coding	Upregulated	protein_coding
ENSMUSG00000044026	Slc35g1	3.56E-15	-1.515686973	protein_coding	Downregulated	protein_coding
ENSMUSG00000044033	Ccdc141	4.37E-05	2.130399519	protein_coding	Upregulated	protein_coding
ENSMUSG00000044043	Pcdhb14	4.63E-06	3.457069779	protein_coding	Upregulated	protein_coding
ENSMUSG00000044060	A830010M20Rik	0.001976293	1.437502812	protein_coding	Upregulated	protein_coding
ENSMUSG00000044062	Plekhd1os	1.03E-05	-3.525733758	other	Downregulated	other
ENSMUSG00000044067	Gpr22	0.006371712	1.34725771	protein_coding	Upregulated	protein_coding
ENSMUSG00000044068	Zrsr1	0.000280405	1.102735124	protein_coding	Upregulated	protein_coding
ENSMUSG00000044072	Eml6	0.000226823	2.449266872	protein_coding	Upregulated	protein_coding
ENSMUSG00000044139	Prss53	0.003959655	1.474770624	protein_coding	Upregulated	protein_coding
ENSMUSG00000044150	A830080D01Rik	0.007903025	1.112282262	protein_coding	Upregulated	protein_coding
ENSMUSG00000044156	Hepacam2	9.04E-41	2.541821516	protein_coding	Upregulated	protein_coding
ENSMUSG00000044162	Tnip3	9.52E-07	3.198700017	protein_coding	Upregulated	protein_coding
ENSMUSG00000044165	Bcl2l15	4.36E-11	-2.17531637	protein_coding	Downregulated	protein_coding
ENSMUSG00000044201	Cdc25c	2.93E-06	-1.083163569	protein_coding	Downregulated	protein_coding
ENSMUSG00000044244	Il20rb	0.012539186	1.131580293	protein_coding	Upregulated	protein_coding
ENSMUSG00000044250	Pced1b	1.71E-06	3.321078831	protein_coding	Upregulated	protein_coding
ENSMUSG00000044254	Pcsk9	1.21E-05	-1.726267951	protein_coding	Downregulated	protein_coding
ENSMUSG00000044288	Cnr1	6.87E-06	2.309398598	protein_coding	Upregulated	protein_coding
ENSMUSG00000044312	Neurog3	2.62E-08	3.432039451	protein_coding	Upregulated	protein_coding
ENSMUSG00000044313	Mab21l3	0.000289755	-3.240427866	protein_coding	Downregulated	protein_coding
ENSMUSG00000044317	Gpr4	0.044620752	1.772639555	protein_coding	Upregulated	protein_coding
ENSMUSG00000044320	1700001O22Rik	0.02460728	-1.474019234	protein_coding	Downregulated	protein_coding
ENSMUSG00000044340	Phlpp1	0.003521211	-1.034424837	protein_coding	Downregulated	protein_coding
ENSMUSG00000044348	Slc25a53	0.002680776	1.714251343	protein_coding	Upregulated	protein_coding
ENSMUSG00000044364	Tmem74b	3.80E-07	-3.791108038	protein_coding	Downregulated	protein_coding
ENSMUSG00000044365	Cxxc4	8.23E-09	3.796460464	protein_coding	Upregulated	protein_coding
ENSMUSG00000044367	Slc16a13	0.000429537	-1.198262146	protein_coding	Downregulated	protein_coding
ENSMUSG00000044453	Ffar1	5.99E-24	2.868185972	protein_coding	Upregulated	protein_coding
ENSMUSG00000044456	Rin3	1.03E-06	1.275158112	protein_coding	Upregulated	protein_coding
ENSMUSG00000044461	Shisa2	1.63E-07	1.052653522	protein_coding	Upregulated	protein_coding
ENSMUSG00000044468	Fam46c	8.59E-05	2.038250117	protein_coding	Upregulated	protein_coding
ENSMUSG00000044505	Lingo4	0.013269632	1.480324303	protein_coding	Upregulated	protein_coding
ENSMUSG00000044522	A730020M07Rik	0.040055425	1.888109892	lincRNA	Upregulated	lincRNA
ENSMUSG00000044548	Dact1	1.40E-08	5.396341294	protein_coding	Upregulated	protein_coding
ENSMUSG00000044562	Rasip1	0.00179884	3.001840819	protein_coding	Upregulated	protein_coding
ENSMUSG00000044646	Zbtb7c	0.001225155	2.792623573	protein_coding	Upregulated	protein_coding
ENSMUSG00000044674	Fzd1	0.002131951	1.440394188	protein_coding	Upregulated	protein_coding
ENSMUSG00000044707	Ccnjl	0.000873027	-1.407385944	protein_coding	Downregulated	protein_coding
ENSMUSG00000044748	Defb1	0.037146255	2.027152184	protein_coding	Upregulated	protein_coding
ENSMUSG00000044783	Hjurp	1.50E-08	-1.073150101	protein_coding	Downregulated	protein_coding
ENSMUSG00000044807	Zfp354c	0.018942638	1.998506985	protein_coding	Upregulated	protein_coding
ENSMUSG00000044854	1700056E22Rik	0.02834248	1.725596855	protein_coding	Upregulated	protein_coding
ENSMUSG00000044906	4930503L19Rik	1.43E-12	3.76042593	protein_coding	Upregulated	protein_coding
ENSMUSG00000044912	Syt16	8.54E-12	3.770654714	protein_coding	Upregulated	protein_coding
ENSMUSG00000044921	Rassf9	0.034725026	1.860769387	protein_coding	Upregulated	protein_coding
ENSMUSG00000044927	H1fx	0.035681207	3.022802733	protein_coding	Upregulated	protein_coding
ENSMUSG00000044933	Sstr3	0.001023446	4.10673941	protein_coding	Upregulated	protein_coding
ENSMUSG00000044966	Fbxo48	0.023288608	-1.291160504	protein_coding	Downregulated	protein_coding
ENSMUSG00000045005	Fzd5	2.62E-11	-1.949256801	protein_coding	Downregulated	protein_coding
ENSMUSG00000045007	Tubg2	1.34E-05	1.548451492	protein_coding	Upregulated	protein_coding
ENSMUSG00000045019	Acer1	1.65E-14	-1.844238444	protein_coding	Downregulated	protein_coding
ENSMUSG00000045027	Prss22	0.003241333	2.596064966	protein_coding	Upregulated	protein_coding
ENSMUSG00000045031	Cetn4	0.013925458	1.661136851	protein_coding	Upregulated	protein_coding
ENSMUSG00000045062	Pcdhb7	1.31E-08	4.720200197	protein_coding	Upregulated	protein_coding
ENSMUSG00000045064	Zc2hc1c	2.11E-09	3.004434059	protein_coding	Upregulated	protein_coding
ENSMUSG00000045087	S1pr5	0.000648292	-3.400051877	protein_coding	Downregulated	protein_coding
ENSMUSG00000045094	Arhgef37	8.14E-06	1.808051078	protein_coding	Upregulated	protein_coding
ENSMUSG00000045165	AI467606	0.002484661	1.187513064	protein_coding	Upregulated	protein_coding
ENSMUSG00000045215	Asxl3	7.54E-07	3.041471903	protein_coding	Upregulated	protein_coding
ENSMUSG00000045281	Gpr20	4.06E-06	-2.6954171	protein_coding	Downregulated	protein_coding
ENSMUSG00000045294	Insig1	1.38E-08	-2.265481221	protein_coding	Downregulated	protein_coding
ENSMUSG00000045312	Lhfpl2	5.05E-06	2.272024958	protein_coding	Upregulated	protein_coding
ENSMUSG00000045316	Fahd1	1.71E-16	-1.85947985	protein_coding	Downregulated	protein_coding
ENSMUSG00000045349	Sh2d5	4.99E-13	3.056846298	protein_coding	Upregulated	protein_coding
ENSMUSG00000045374	Wdr81	6.16E-07	1.147390944	protein_coding	Upregulated	protein_coding
ENSMUSG00000045382	Cxcr4	0.040429468	2.01898708	protein_coding	Upregulated	protein_coding
ENSMUSG00000045441	Gprin3	3.58E-06	-1.141168983	protein_coding	Downregulated	protein_coding
ENSMUSG00000045518	Onecut3	0.012421003	1.34296079	protein_coding	Upregulated	protein_coding
ENSMUSG00000045629	Sh3tc2	0.001689212	1.90008989	protein_coding	Upregulated	protein_coding
ENSMUSG00000045667	Smtnl2	0.003953495	-2.778046418	protein_coding	Downregulated	protein_coding
ENSMUSG00000045679	Pqlc3	0.00516453	-1.435106145	protein_coding	Downregulated	protein_coding
ENSMUSG00000045689	Pcdhb4	0.001853379	3.204255906	protein_coding	Upregulated	protein_coding
ENSMUSG00000045763	Basp1	0.003088371	2.025878727	protein_coding	Upregulated	protein_coding
ENSMUSG00000045775	Slc16a5	2.76E-05	-2.001543748	protein_coding	Downregulated	protein_coding
ENSMUSG00000045790	Ccdc149	3.30E-08	1.495182117	protein_coding	Upregulated	protein_coding
ENSMUSG00000045799	Gm9800	0.033683094	-1.601898587	other	Downregulated	other
ENSMUSG00000045827	Serpinb9	5.58E-16	2.588903966	protein_coding	Upregulated	protein_coding
ENSMUSG00000045838	A430105I19Rik	1.84E-07	1.324662214	protein_coding	Upregulated	protein_coding
ENSMUSG00000045871	Slitrk6	0.001126747	1.490122876	protein_coding	Upregulated	protein_coding
ENSMUSG00000045876	Pcdhb8	1.87E-05	4.700256468	protein_coding	Upregulated	protein_coding
ENSMUSG00000045896	Paip2b	8.79E-06	1.165115375	protein_coding	Upregulated	protein_coding
ENSMUSG00000045912	C2cd4c	1.10E-19	2.963516768	protein_coding	Upregulated	protein_coding
ENSMUSG00000046058	Eid2	2.15E-09	2.348909753	protein_coding	Upregulated	protein_coding
ENSMUSG00000046070	Igfals	0.000194133	1.520560393	protein_coding	Upregulated	protein_coding
ENSMUSG00000046093	Hpcal4	0.011193776	2.18577551	protein_coding	Upregulated	protein_coding
ENSMUSG00000046157	Tmem229b	0.000210032	1.836165906	protein_coding	Upregulated	protein_coding
ENSMUSG00000046160	Olig1	0.018675318	-2.516127382	protein_coding	Downregulated	protein_coding
ENSMUSG00000046178	Nxph1	0.002574714	2.349800716	protein_coding	Upregulated	protein_coding
ENSMUSG00000046179	E2f8	1.25E-08	-1.697872886	protein_coding	Downregulated	protein_coding
ENSMUSG00000046191	Pcdhb20	3.33E-07	3.839360394	protein_coding	Upregulated	protein_coding
ENSMUSG00000046215	Rprml	2.75E-10	3.644390812	protein_coding	Upregulated	protein_coding
ENSMUSG00000046223	Plaur	4.30E-16	2.700330653	protein_coding	Upregulated	protein_coding
ENSMUSG00000046242	Nme9	0.000722907	2.741685869	protein_coding	Upregulated	protein_coding
ENSMUSG00000046262	C87977	2.23E-12	-4.472129758	protein_coding	Downregulated	protein_coding
ENSMUSG00000046295	Ankle1	0.03443428	-1.062621378	protein_coding	Downregulated	protein_coding
ENSMUSG00000046317	BC107364	0.026704497	1.82185482	protein_coding	Upregulated	protein_coding
ENSMUSG00000046378	Asphd1	9.90E-05	3.397963809	protein_coding	Upregulated	protein_coding
ENSMUSG00000046387	Pcdhb17	0.000177316	3.74759176	protein_coding	Upregulated	protein_coding
ENSMUSG00000046402	Rbp1	4.07E-05	1.468049063	protein_coding	Upregulated	protein_coding
ENSMUSG00000046410	Kcnk6	1.35E-05	2.293516547	protein_coding	Upregulated	protein_coding
ENSMUSG00000046417	Lrrc75a	3.01E-05	-1.307226277	protein_coding	Downregulated	protein_coding
ENSMUSG00000046432	Bex3	1.83E-06	1.612658615	protein_coding	Upregulated	protein_coding
ENSMUSG00000046442	Ppm1e	0.001938474	2.595411692	protein_coding	Upregulated	protein_coding
ENSMUSG00000046447	Camk2n1	0.000152316	1.336359055	protein_coding	Upregulated	protein_coding
ENSMUSG00000046546	Fam43a	7.01E-24	3.623270084	protein_coding	Upregulated	protein_coding
ENSMUSG00000046550	Spin2c	0.006809671	2.82939291	protein_coding	Upregulated	protein_coding
ENSMUSG00000046589	Lrrc8e	0.000139641	-2.03484754	protein_coding	Downregulated	protein_coding
ENSMUSG00000046591	Ticrr	0.001535517	-1.161126386	protein_coding	Downregulated	protein_coding
ENSMUSG00000046598	Bdh1	4.85E-12	-1.53786187	protein_coding	Downregulated	protein_coding
ENSMUSG00000046613	Vwa5b2	4.27E-07	4.639173411	protein_coding	Upregulated	protein_coding
ENSMUSG00000046623	Gjb4	3.87E-07	3.951463409	protein_coding	Upregulated	protein_coding
ENSMUSG00000046668	Cxxc5	1.85E-07	2.832898074	protein_coding	Upregulated	protein_coding
ENSMUSG00000046688	Tifa	0.001190676	1.448594631	protein_coding	Upregulated	protein_coding
ENSMUSG00000046694	Fam46b	3.41E-08	2.352047353	protein_coding	Upregulated	protein_coding
ENSMUSG00000046697	Enpp7	7.00E-05	-3.692415928	protein_coding	Downregulated	protein_coding
ENSMUSG00000046711	Hmga1	0.000806539	-1.049515684	protein_coding	Downregulated	protein_coding
ENSMUSG00000046743	Fat4	2.16E-08	4.055713234	protein_coding	Upregulated	protein_coding
ENSMUSG00000046794	Ppp1r3b	4.28E-14	-3.373483467	protein_coding	Downregulated	protein_coding
ENSMUSG00000046811	Gltpd2	3.40E-05	-2.406152302	protein_coding	Downregulated	protein_coding
ENSMUSG00000046814	Gchfr	6.62E-06	-1.349597308	protein_coding	Downregulated	protein_coding
ENSMUSG00000046818	Ddit4l	0.03328863	1.44467663	protein_coding	Upregulated	protein_coding
ENSMUSG00000046826	Fam187b	0.003657073	1.054457891	protein_coding	Upregulated	protein_coding
ENSMUSG00000046840	Hnf4aos	3.94E-05	-4.202559101	other	Downregulated	other
ENSMUSG00000046841	Ckap4	0.001267309	1.311953579	protein_coding	Upregulated	protein_coding
ENSMUSG00000046922	Gpr6	3.52E-11	3.820124522	protein_coding	Upregulated	protein_coding
ENSMUSG00000046949	Nqo2	6.48E-10	-1.301702943	protein_coding	Downregulated	protein_coding
ENSMUSG00000046994	Mars2	6.51E-07	-1.011367856	protein_coding	Downregulated	protein_coding
ENSMUSG00000047104	Pbp2	0.00573497	2.463350086	protein_coding	Upregulated	protein_coding
ENSMUSG00000047139	Cd24a	3.50E-09	1.409748813	protein_coding	Upregulated	protein_coding
ENSMUSG00000047181	Samd14	2.60E-19	3.344384036	protein_coding	Upregulated	protein_coding
ENSMUSG00000047193	Dync2h1	6.84E-05	1.373519213	protein_coding	Upregulated	protein_coding
ENSMUSG00000047205	Dusp18	8.19E-10	1.228838372	protein_coding	Upregulated	protein_coding
ENSMUSG00000047221	Fam185a	8.01E-07	-1.25114738	protein_coding	Downregulated	protein_coding
ENSMUSG00000047230	Cldn2	5.74E-12	-1.299537377	protein_coding	Downregulated	protein_coding
ENSMUSG00000047238	Mageh1	1.82E-10	3.02772328	protein_coding	Upregulated	protein_coding
ENSMUSG00000047242	Taf9b	0.002071321	1.892841461	protein_coding	Upregulated	protein_coding
ENSMUSG00000047394	Odf3b	0.003994486	-1.326868649	protein_coding	Downregulated	protein_coding
