target_id	gene_name	qval	log2fc	final_annotation	direction	final_annotation.y	Mouse Ensembl	Human Ensembl
ENSMUSG00000047797	Gjb1	3.18e-11	-1.283745334	protein_coding	Downregulated	protein_coding	ENSMUSG00000047797	ENSG00000169562
ENSMUSG00000047810	Ccdc88b	0.000111473	-3.478894458	protein_coding	Downregulated	protein_coding	ENSMUSG00000047810	ENSG00000168071
ENSMUSG00000047842	Diras2	9.52e-18	5.712062875	protein_coding	Upregulated	protein_coding	ENSMUSG00000047842	ENSG00000165023
ENSMUSG00000047844	Bex4	0.005911858000000001	2.7658001960000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000047844	ENSG00000102409
ENSMUSG00000047854	Stx19	0.024315842999999997	3.592696896	protein_coding	Upregulated	protein_coding	ENSMUSG00000047854	ENSG00000178750
ENSMUSG00000047867	Gimap6	1.84e-11	4.668836847	protein_coding	Upregulated	protein_coding	ENSMUSG00000047867	ENSG00000133561
ENSMUSG00000047875	Gpr157	1.49e-17	-2.7867542739999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000047875	ENSG00000180758
ENSMUSG00000047904	Sstr2	0.000230058	1.235943735	protein_coding	Upregulated	protein_coding	ENSMUSG00000047904	ENSG00000180616
ENSMUSG00000047907	Tshz2	2.89e-06	3.8791741589999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000047907	ENSG00000182463
ENSMUSG00000047910	Pcdhb16	1.57e-06	3.623730534	protein_coding	Upregulated	protein_coding	ENSMUSG00000047910	ENSG00000187372
ENSMUSG00000047910	Pcdhb16	1.57e-06	3.623730534	protein_coding	Upregulated	protein_coding	ENSMUSG00000047910	ENSG00000120322
ENSMUSG00000047945	Marcksl1	3.46e-05	1.593239818	protein_coding	Upregulated	protein_coding	ENSMUSG00000047945	ENSG00000175130
ENSMUSG00000047963	Stbd1	0.00545783	-2.952224773	protein_coding	Downregulated	protein_coding	ENSMUSG00000047963	ENSG00000118804
ENSMUSG00000047976	Kcna1	0.000247384	3.5368951319999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000047976	ENSG00000111262
ENSMUSG00000047977	Synb	0.003377265	-4.4273806030000005	protein_coding	Downregulated	protein_coding	ENSMUSG00000047977	ENSG00000244476
ENSMUSG00000047986	Palm3	5.13e-05	4.159933164	protein_coding	Upregulated	protein_coding	ENSMUSG00000047986	ENSG00000187867
ENSMUSG00000047996	Prrg1	0.0056714569999999995	-1.411361149	protein_coding	Downregulated	protein_coding	ENSMUSG00000047996	ENSG00000130962
ENSMUSG00000048012	Zfp473	0.000928343	-1.23088378	protein_coding	Downregulated	protein_coding	ENSMUSG00000048012	ENSG00000142528
ENSMUSG00000048022	Tmem229a	0.01489758	2.408262256	protein_coding	Upregulated	protein_coding	ENSMUSG00000048022	ENSG00000234224
ENSMUSG00000048058	Ldlrad3	0.004400371	1.51621414	protein_coding	Upregulated	protein_coding	ENSMUSG00000048058	ENSG00000179241
ENSMUSG00000048065	Cyb5r2	2.1399999999999998e-07	1.805252094	protein_coding	Upregulated	protein_coding	ENSMUSG00000048065	ENSG00000166394
ENSMUSG00000048070	Pirt	3.81e-12	2.5338437259999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000048070	ENSG00000233670
ENSMUSG00000048078	Tenm4	2.12e-06	3.2181321439999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000048078	ENSG00000149256
ENSMUSG00000048148	Nwd1	0.0006858669999999999	2.763487081	protein_coding	Upregulated	protein_coding	ENSMUSG00000048148	ENSG00000188039
ENSMUSG00000048200	Cracr2b	2.16e-07	1.585016749	protein_coding	Upregulated	protein_coding	ENSMUSG00000048200	ENSG00000177685
ENSMUSG00000048216	Gpr85	1.43e-14	5.32659049	protein_coding	Upregulated	protein_coding	ENSMUSG00000048216	ENSG00000164604
ENSMUSG00000048217	Nags	8.840000000000001e-21	-2.57069343	protein_coding	Downregulated	protein_coding	ENSMUSG00000048217	ENSG00000161653
ENSMUSG00000048218	Amigo2	0.004205752	1.091720482	protein_coding	Upregulated	protein_coding	ENSMUSG00000048218	ENSG00000139211
ENSMUSG00000048232	Fbxo10	0.000361031	1.0323804890000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000048232	ENSG00000147912
ENSMUSG00000048279	Sacs	0.008048477	2.957421681	protein_coding	Upregulated	protein_coding	ENSMUSG00000048279	ENSG00000151835
ENSMUSG00000048327	Ckap2l	2.79e-07	-1.228479598	protein_coding	Downregulated	protein_coding	ENSMUSG00000048327	ENSG00000169607
ENSMUSG00000048330	Ric3	4.8100000000000004e-05	3.184414657	protein_coding	Upregulated	protein_coding	ENSMUSG00000048330	ENSG00000166405
ENSMUSG00000048347	Pcdhb18	5.37e-08	4.1240631819999995	protein_coding	Upregulated	protein_coding	ENSMUSG00000048347	ENSG00000177839
ENSMUSG00000048347	Pcdhb18	5.37e-08	4.1240631819999995	protein_coding	Upregulated	protein_coding	ENSMUSG00000048347	ENSG00000120324
ENSMUSG00000048349	Pou4f1	0.010303517	1.4890385119999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000048349	ENSG00000152192
ENSMUSG00000048373	Fgfbp1	1.04e-13	-2.96217628	protein_coding	Downregulated	protein_coding	ENSMUSG00000048373	ENSG00000137440
ENSMUSG00000048376	F2r	0.002170305	3.997519431	protein_coding	Upregulated	protein_coding	ENSMUSG00000048376	ENSG00000181104
ENSMUSG00000048424	Ranbp3l	0.02771838	3.762254429	protein_coding	Upregulated	protein_coding		
ENSMUSG00000048440	Cyp4f16	4.56e-08	-1.606971185	protein_coding	Downregulated	protein_coding		
ENSMUSG00000048450	Msx1	1.52e-17	7.812078608999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000048450	ENSG00000163132
ENSMUSG00000048458	Fam212b	5.5700000000000005e-05	1.8755944469999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000048458	ENSG00000197852
ENSMUSG00000048473	Sult6b2	0.000911496	-1.695346749	protein_coding	Downregulated	protein_coding		
ENSMUSG00000048481	Mypop	7.1e-08	2.624833128	protein_coding	Upregulated	protein_coding	ENSMUSG00000048481	ENSG00000176182
ENSMUSG00000048482	Bdnf	5.0900000000000004e-05	3.7204635639999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000048482	ENSG00000176697
ENSMUSG00000048485	Zbtb8b	0.000873565	2.992230635	protein_coding	Upregulated	protein_coding	ENSMUSG00000048485	ENSG00000273274
ENSMUSG00000048489	8430408G22Rik	0.001303105	2.459377298	protein_coding	Upregulated	protein_coding	ENSMUSG00000048489	ENSG00000165507
ENSMUSG00000048534	Amica1	2.7399999999999995e-05	-1.799576705	protein_coding	Downregulated	protein_coding	ENSMUSG00000048534	ENSG00000160593
ENSMUSG00000048572	Tmem252	1.3200000000000001e-24	-3.223542254	protein_coding	Downregulated	protein_coding	ENSMUSG00000048572	ENSG00000181778
ENSMUSG00000048581	E130311K13Rik	0.030100297999999998	1.166320842	protein_coding	Upregulated	protein_coding	ENSMUSG00000048581	ENSG00000174928
ENSMUSG00000048583	Igf2	0.008534815	-1.537774686	protein_coding	Downregulated	protein_coding	ENSMUSG00000048583	ENSG00000167244
ENSMUSG00000048612	Myof	2.9999999999999996e-28	3.3233955930000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000048612	ENSG00000138119
ENSMUSG00000048620	Olfr1336	0.0016324360000000001	-1.7334219080000002	protein_coding	Downregulated	protein_coding		
ENSMUSG00000048644	Ctxn1	0.000111577	2.977507995	protein_coding	Upregulated	protein_coding	ENSMUSG00000048644	ENSG00000178531
ENSMUSG00000048752	Prss50	0.000211933	2.997714453	protein_coding	Upregulated	protein_coding	ENSMUSG00000048752	ENSG00000283706
ENSMUSG00000048763	Hoxb3	1.86e-05	4.439134355	protein_coding	Upregulated	protein_coding	ENSMUSG00000048763	ENSG00000120093
ENSMUSG00000048807	Slc35e4	6.45e-10	2.476613223	protein_coding	Upregulated	protein_coding	ENSMUSG00000048807	ENSG00000100036
ENSMUSG00000048895	Cdk5r1	0.006108498	2.254513594	protein_coding	Upregulated	protein_coding	ENSMUSG00000048895	ENSG00000176749
ENSMUSG00000048905	4930539E08Rik	0.004116466	1.275058148	protein_coding	Upregulated	protein_coding	ENSMUSG00000048905	ENSG00000189325
ENSMUSG00000048911	Rnf24	5.37e-06	1.5278124069999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000048911	ENSG00000101236
ENSMUSG00000048922	Cdca2	3.4899999999999996e-07	-1.3636468469999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000048922	ENSG00000184661
ENSMUSG00000048949	Gm6206	0.034834772	-4.579496843	other	Downregulated	other		
ENSMUSG00000048965	Mrgpre	3.8899999999999996e-19	2.752569295	protein_coding	Upregulated	protein_coding	ENSMUSG00000048965	ENSG00000184350
ENSMUSG00000048970	C1galt1c1	2.82e-07	1.179503821	protein_coding	Upregulated	protein_coding	ENSMUSG00000048970	ENSG00000171155
ENSMUSG00000048988	Elfn1	0.000637346	-3.2012915960000004	protein_coding	Downregulated	protein_coding	ENSMUSG00000048988	ENSG00000225968
ENSMUSG00000048992	Prss32	0.002417851	-1.484324044	protein_coding	Downregulated	protein_coding		
ENSMUSG00000048997	Atxn7l2	0.00086409	1.128395137	protein_coding	Upregulated	protein_coding	ENSMUSG00000048997	ENSG00000162650
ENSMUSG00000049038	Mterf2	0.000714727	-1.4892704669999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000049038	ENSG00000120832
ENSMUSG00000049044	Rapgef4	0.016958202	1.293700562	protein_coding	Upregulated	protein_coding	ENSMUSG00000049044	ENSG00000091428
ENSMUSG00000049047	Armcx3	1.26e-31	2.6524852130000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000049047	ENSG00000102401
ENSMUSG00000049148	Plcxd3	0.033295862999999995	2.265777869	protein_coding	Upregulated	protein_coding	ENSMUSG00000049148	ENSG00000182836
ENSMUSG00000049154	Fam183b	5.83e-20	2.7603185810000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000049154	ENSG00000164556
ENSMUSG00000049154	Fam183b	5.83e-20	2.7603185810000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000049154	ENSG00000186973
ENSMUSG00000049184	Purg	0.025075148999999998	1.0089434609999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000049184	ENSG00000172733
ENSMUSG00000049191	Rgag4	1.97e-14	2.217024335	protein_coding	Upregulated	protein_coding	ENSMUSG00000049191	ENSG00000242732
ENSMUSG00000049288	Lix1l	5.15e-09	4.49977374	protein_coding	Upregulated	protein_coding	ENSMUSG00000049288	ENSG00000271601
ENSMUSG00000049303	Syt12	0.000483399	2.0836730880000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000049303	ENSG00000173227
ENSMUSG00000049313	Sorl1	2.45e-08	-1.632866376	protein_coding	Downregulated	protein_coding	ENSMUSG00000049313	ENSG00000137642
ENSMUSG00000049436	Upk1b	0.000213408	1.922310676	protein_coding	Upregulated	protein_coding	ENSMUSG00000049436	ENSG00000114638
ENSMUSG00000049493	Pls1	4.8100000000000004e-05	-1.001261775	protein_coding	Downregulated	protein_coding	ENSMUSG00000049493	ENSG00000120756
ENSMUSG00000049532	Sall2	3.07e-10	2.1881176030000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000049532	ENSG00000165821
ENSMUSG00000049536	Tceal1	6.42e-08	2.341012422	protein_coding	Upregulated	protein_coding	ENSMUSG00000049536	ENSG00000172465
ENSMUSG00000049551	Fzd9	5.15e-09	3.337872602	protein_coding	Upregulated	protein_coding	ENSMUSG00000049551	ENSG00000188763
ENSMUSG00000049555	Tmie	0.0024211370000000003	-2.113211034	protein_coding	Downregulated	protein_coding	ENSMUSG00000049555	ENSG00000181585
ENSMUSG00000049580	Tsku	0.00520475	-1.099775625	protein_coding	Downregulated	protein_coding	ENSMUSG00000049580	ENSG00000182704
ENSMUSG00000049588	Ccdc69	5.05e-09	-2.751774905	protein_coding	Downregulated	protein_coding	ENSMUSG00000049588	ENSG00000198624
ENSMUSG00000049670	Morn4	1.64e-12	2.7043627160000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000049670	ENSG00000171160
ENSMUSG00000049690	Nckap5	0.0040518559999999995	-1.176675547	protein_coding	Downregulated	protein_coding	ENSMUSG00000049690	ENSG00000176771
ENSMUSG00000049723	Mmp12	0.0026237559999999997	2.715007349	protein_coding	Upregulated	protein_coding	ENSMUSG00000049723	ENSG00000262406
ENSMUSG00000049791	Fzd4	1.97e-11	-2.139833586	protein_coding	Downregulated	protein_coding	ENSMUSG00000049791	ENSG00000174804
ENSMUSG00000049799	Lrrc19	0.000101081	-1.7327714930000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000049799	ENSG00000184434
ENSMUSG00000049807	Arhgap23	6.459999999999999e-13	3.709028497	protein_coding	Upregulated	protein_coding	ENSMUSG00000049807	ENSG00000273780; ENSG00000275832
ENSMUSG00000049858	Suox	2.3500000000000003e-12	2.4042159990000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000049858	ENSG00000139531
ENSMUSG00000049866	Arl4c	0.001391667	2.68750798	protein_coding	Upregulated	protein_coding	ENSMUSG00000049866	ENSG00000188042
ENSMUSG00000049871	Nlrc3	6.51e-08	-2.748415777	protein_coding	Downregulated	protein_coding	ENSMUSG00000049871	ENSG00000167984
ENSMUSG00000049878	Rlf	1.67e-10	-1.2082214279999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000049878	ENSG00000117000
ENSMUSG00000049892	Rasd1	0.003797433	1.02452882	protein_coding	Upregulated	protein_coding	ENSMUSG00000049892	ENSG00000108551
ENSMUSG00000049939	Lrrc4	1.69e-06	3.348116608	protein_coding	Upregulated	protein_coding	ENSMUSG00000049939	ENSG00000128594
ENSMUSG00000049971	Glt1d1	4.1900000000000005e-16	2.188056998	protein_coding	Upregulated	protein_coding	ENSMUSG00000049971	ENSG00000151948
ENSMUSG00000050052	Tdrp	0.008984184000000001	1.572704509	protein_coding	Upregulated	protein_coding	ENSMUSG00000050052	ENSG00000180190
ENSMUSG00000050064	Zfp697	2.44e-05	2.046517676	protein_coding	Upregulated	protein_coding	ENSMUSG00000050064	ENSG00000143067
ENSMUSG00000050071	Bex1	0.000314581	3.296252131	protein_coding	Upregulated	protein_coding	ENSMUSG00000050071	ENSG00000133134
ENSMUSG00000050071	Bex1	0.000314581	3.296252131	protein_coding	Upregulated	protein_coding	ENSMUSG00000050071	ENSG00000133169
ENSMUSG00000050103	Agmo	1.6100000000000002e-05	-1.2711475220000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000050103	ENSG00000187546
ENSMUSG00000050106	Tmc8	0.0063578359999999995	-1.663644677	protein_coding	Downregulated	protein_coding	ENSMUSG00000050106	ENSG00000167895
ENSMUSG00000050132	Sarm1	4.0299999999999995e-09	4.487962175	protein_coding	Upregulated	protein_coding	ENSMUSG00000050132	ENSG00000004139
ENSMUSG00000050148	Ubqln2	0.000358739	1.04374699	protein_coding	Upregulated	protein_coding	ENSMUSG00000050148	ENSG00000188021
ENSMUSG00000050192	Eif5a2	3.3599999999999996e-08	2.174420985	protein_coding	Upregulated	protein_coding	ENSMUSG00000050192	ENSG00000163577
ENSMUSG00000050212	Eva1b	0.024451836	2.90506331	protein_coding	Upregulated	protein_coding	ENSMUSG00000050212	ENSG00000142694
ENSMUSG00000050234	Gja4	2.1600000000000003e-05	3.9675263160000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000050234	ENSG00000187513
ENSMUSG00000050240	Hic2	0.000463828	-1.099404772	protein_coding	Downregulated	protein_coding	ENSMUSG00000050240	ENSG00000169635
ENSMUSG00000050270	Tmem220	0.001563856	-1.0712307429999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000050270	ENSG00000187824
ENSMUSG00000050296	Abca12	0.000526715	1.9520751319999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000050296	ENSG00000144452
ENSMUSG00000050323	Ndufaf6	0.002814832	-1.2668348459999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000050323	ENSG00000156170
ENSMUSG00000050335	Lgals3	5.92e-07	2.904913067	protein_coding	Upregulated	protein_coding	ENSMUSG00000050335	ENSG00000131981
ENSMUSG00000050357	Carmil2	1.67e-06	2.70849864	protein_coding	Upregulated	protein_coding	ENSMUSG00000050357	ENSG00000159753
ENSMUSG00000050379	Sep-06	1.97e-11	-1.533434605	protein_coding	Downregulated	protein_coding	ENSMUSG00000050379	ENSG00000125354
ENSMUSG00000050395	Tnfsf15	4.3700000000000004e-10	3.259563647	protein_coding	Upregulated	protein_coding	ENSMUSG00000050395	ENSG00000181634
ENSMUSG00000050473	Slc35d3	0.01838446	1.284233942	protein_coding	Upregulated	protein_coding	ENSMUSG00000050473	ENSG00000182747
ENSMUSG00000050503	Fbxl22	0.01699884	2.59265172	protein_coding	Upregulated	protein_coding		
ENSMUSG00000050556	Kcnb1	3.56e-15	3.5141806030000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000050556	ENSG00000158445
ENSMUSG00000050592	Fam78a	4.55e-13	-2.585603265	protein_coding	Downregulated	protein_coding	ENSMUSG00000050592	ENSG00000126882
ENSMUSG00000050621	Rps27rt	8.190000000000001e-11	-1.292464612	protein_coding	Downregulated	protein_coding		
ENSMUSG00000050640	Tmem150c	1.7899999999999998e-05	2.967214858	protein_coding	Upregulated	protein_coding	ENSMUSG00000050640	ENSG00000249242
ENSMUSG00000050677	Ccdc96	0.031312997	1.7277215019999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000050677	ENSG00000173013
ENSMUSG00000050711	Scg2	2.3900000000000002e-23	3.821503017	protein_coding	Upregulated	protein_coding	ENSMUSG00000050711	ENSG00000171951
ENSMUSG00000050721	Plekho2	0.000201689	-1.960255128	protein_coding	Downregulated	protein_coding	ENSMUSG00000050721	ENSG00000241839
ENSMUSG00000050737	Ptges	0.047276767000000004	-2.629432546	protein_coding	Downregulated	protein_coding	ENSMUSG00000050737	ENSG00000148344
ENSMUSG00000050751	Pgbd5	2.3899999999999996e-11	4.396061665	protein_coding	Upregulated	protein_coding	ENSMUSG00000050751	ENSG00000177614
ENSMUSG00000050777	Tmem37	2.59e-05	-2.1880242930000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000050777	ENSG00000171227
ENSMUSG00000050821	Fam131a	5.14e-10	3.7643204060000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000050821	ENSG00000175182
ENSMUSG00000050822	Slc29a4	1.08e-07	2.660220977	protein_coding	Upregulated	protein_coding	ENSMUSG00000050822	ENSG00000164638
ENSMUSG00000050824	Sstr5	5.03e-06	2.181455062	protein_coding	Upregulated	protein_coding	ENSMUSG00000050824	ENSG00000162009
ENSMUSG00000050860	Phospho1	0.014802648	-1.832832408	protein_coding	Downregulated	protein_coding	ENSMUSG00000050860	ENSG00000173868
ENSMUSG00000050914	Ankrd37	1.46e-06	-3.729796768	protein_coding	Downregulated	protein_coding	ENSMUSG00000050914	ENSG00000186352
ENSMUSG00000050953	Gja1	0.011750568000000001	2.399961299	protein_coding	Upregulated	protein_coding	ENSMUSG00000050953	ENSG00000152661
ENSMUSG00000050965	Prkca	4.29e-05	-1.045377857	protein_coding	Downregulated	protein_coding	ENSMUSG00000050965	ENSG00000154229
ENSMUSG00000050982	Apol10a	3e-08	-4.901489048999999	protein_coding	Downregulated	protein_coding		
ENSMUSG00000051067	Lingo3	0.0039797059999999995	-2.771990835	protein_coding	Downregulated	protein_coding	ENSMUSG00000051067	ENSG00000220008
ENSMUSG00000051074	4930579K19Rik	0.000121245	2.248984397	other	Upregulated	other		
ENSMUSG00000051076	Vtcn1	0.0014157170000000001	2.8086646010000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000051076	ENSG00000134258
ENSMUSG00000051079	Rgs13	0.004061421	2.278976796	protein_coding	Upregulated	protein_coding	ENSMUSG00000051079	ENSG00000127074
ENSMUSG00000051146	Camk2n2	1.36e-14	2.619975246	protein_coding	Upregulated	protein_coding	ENSMUSG00000051146	ENSG00000163888
ENSMUSG00000051166	Eml5	3.58e-08	3.7188267460000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000051166	ENSG00000165521
ENSMUSG00000051177	Plcb1	8.58e-06	2.410449089	protein_coding	Upregulated	protein_coding	ENSMUSG00000051177	ENSG00000182621
ENSMUSG00000051185	Fam174a	6.2e-06	1.3320111959999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000051185	ENSG00000174132
ENSMUSG00000051209	Gpr119	4.2e-08	2.173069752	protein_coding	Upregulated	protein_coding	ENSMUSG00000051209	ENSG00000147262
ENSMUSG00000051235	Gen1	0.00021317900000000003	-1.319060835	protein_coding	Downregulated	protein_coding	ENSMUSG00000051235	ENSG00000178295
ENSMUSG00000051236	Msrb3	0.047742819000000006	1.937871104	protein_coding	Upregulated	protein_coding	ENSMUSG00000051236	ENSG00000174099
ENSMUSG00000051242	Pcdhb9	3.55e-06	5.104718949	protein_coding	Upregulated	protein_coding	ENSMUSG00000051242	ENSG00000081818
ENSMUSG00000051262	Nat8f3	0.002595755	-3.355432364	protein_coding	Downregulated	protein_coding		
ENSMUSG00000051314	Ffar2	9.65e-13	2.744901702	protein_coding	Upregulated	protein_coding	ENSMUSG00000051314	ENSG00000126262
ENSMUSG00000051323	Pcdh19	0.002871167	-2.397013169	protein_coding	Downregulated	protein_coding	ENSMUSG00000051323	ENSG00000165194
ENSMUSG00000051331	Cacna1c	2.7300000000000003e-12	3.715864755	protein_coding	Upregulated	protein_coding	ENSMUSG00000051331	ENSG00000151067
ENSMUSG00000051335	Gfod1	2.52e-09	2.75071996	protein_coding	Upregulated	protein_coding	ENSMUSG00000051335	ENSG00000145990
